ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΒΡΑΜΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Λάμπρου,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΒΑΡΟΥΞΗΣ ΕΛΕΥΘΕΡΙΟΣ του Λεωνίδα,ΒΛΑΓΚΟΥΛΗ ΑΝΝΑ-ΜΑΡΙΑ του Θεοδώρου,ΚΑΛΑΚΟΣ ΝΙΚΟΛΑΟΣ (ΝΙΚΟΣ) του Αναστασίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΣΥΡΙΖΑ,ΑΝΑΣΤΑΣΟΠΟΥΛΟΥ ΖΩΗ του Νικολάου,ΒΑΣΙΛΟΠΟΥΛΟΥ ΒΙΚΤΩΡΙΑ (ΒΙΚΥ) του Λεωνίδα,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ - ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΑΝΙΑΤΗ ΘΕΟΔΩΡΑ (ΔΩΡΑ) του Αριστείδη,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΦΩΤΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Διονυσίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΜΠΟΥ - ΧΑΝΤΜΠΑ ΜΙΣΕΛ (ΜΑΙΚ) του Ανδρέα,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΡΑΛΑΓΑ ΒΑΣΙΛΙΚΗ του Αντωνίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΤΣΕΡΙΩΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ (ΜΕΝΙΟΣ) του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΥΛΑΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΒΟΜΠΙΡΗΣ ΑΘΑΝΑΣΙΟΣ του Ιωάννη,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΡΟΥΣΓΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΓΕΡΑΓΙΩΤΟΥ ΧΡΥΣΑΝΘΗ του Ευάγγελου,ΓΙΑΝΝΑΚΟΥΛΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Διονυσίου,ΓΚΟΓΚΟΣΗ ΒΑΣΙΛΕΙΑ του Γεωργίου,ΚΟΥΜΠΑΚΗ ΓΕΩΡΓΙΑ του Δημητρίου,ΛΑΜΠΕΤΗ ΜΑΡΙΑ του Αντωνίου,ΜΠΕΚΡΗΣ ΓΕΩΡΓΙΟΣ του Βασιλείου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΝΔΡΙΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΜΑΡΚΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,ΣΚΟΥΛΑΡΙΚΗ ΙΩΑΝΝΑ του Δημητρίου,ΤΖΑΜΠΕΡ ΤΑΪΣΗΡ του Φαϊέζ,ΤΣΕΚΟΥ ΑΝΑΣΤΑΣΙΑ του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΡΑΚΟΠΟΥΛΟΥ ΜΑΡΙΑ του Βασιλείου,ΚΑΡΑΘΑΝΑΣΗΣ ΠΑΥΛΟΣ του Χαράλαμπου,ΠΛΑΝΗΤΕΡΟΣ ΕΛΕΥΘΕΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Ο.Κ.Δ.Ε.,ΚΟΥΡΙΛΑ ΑΝΑΣΤΑΣΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΛΕΡΓΗΣ ΑΛΕΞΙΟΣ του Κωνσταντίνου,ΛΙΑΝΟΣ ΘΕΜΙΣΤΟΚΛΗΣ-ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΜΑΥΡΟΕΙΔΗ ΔΗΜΗΤΡΑ του Παναγιώτη,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Κίνημα 21,ΓΙΑΝΝΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Άγγελου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΒΑΡΒΑΡΙΝΟΥ ΒΑΗ ΧΡΙΣΤΙΝΑ του Ιωάννη,ΕΛΛΗΝΑΣ ΙΩΑΝΝΗΣ του Αθανασίου,ΠΑΠΑΔΟΜΙΧΕΛΑΚΗΣ ΗΛΙΑΣ του Γεωργίου,ΣΑΝΤΟΥ ΜΑΛΑΜΑΤΕΝΙΑ του Μιχαήλ,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΝΙΚΗ,ΚΕΡΑΤΣΗ ΚΥΡΙΑΚΟΥΛΑ του Αθανασίου,ΚΟΝΤΑΞΗΣ ΘΕΟΦΑΝΗΣ του Βασιλείου,ΜΠΑΚΟΓΙΑΝΝΗΣ ΜΙΧΑΗΛ του Βασιλείου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΙΩΑΝΝΗΣ του Παναγιώτη,ΣΑΜΠΑΖΙΩΤΗ ΙΩΑΝΝΑ του Κωνσταντίνου,κοινωνία αξιών,ΠΑΠΑΓΡΗΓΟΡΙΟΥ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΤΣΙΡΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΤΣΟΜΠΑΝΟΓΛΟΥ ΜΑΡΙΑ του Ιωάννη,Ο.Α.Κ.Κ.Ε.,ΛΑΜΠΑΔΑ ΓΕΩΡΓΙΑ του Χρήστου,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ελλήνων Συνέλευσις,ΑΡΒΑΝΙΤΗ ΕΛΕΝΗ του Παναγιώτη,ΠΑΥΛΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Ανδρέα,ΠΕΤΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Αποστόλου,Ένωση Κεντρώων,ΖΑΚΟ ΑΝΔΡΕΑ του Ιωσήφ,ΛΑΓΟΣ ΘΕΟΔΩΡΟΣ του Γεωργίου,ΠΑΝΑΓΟΠΟΥΛΟΥ - ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΤΣΙΓΚΟΥΝΗΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΦΡΑΓΚΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Ελευθερίου,ΧΑΜΖΑΙ ΟΛΤΙΟΝ (ΑΛΕΞΑΝΔΡΟΣ) του Αρτούρ,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΜΠΡΙΒΙΔΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΝΤΙΝΟΣ) του Ιωάννη,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΓΙΑΝΝΙΚΟΠΟΥΛΟΥ ΦΩΤΕΙΝΗ του Νικολάου,ΔΕΛΓΑΣ ΧΑΡΑΛΑΜΠΟΣ του Ιωάννη,ΜΑΝΤΖΑΡΗ ΕΛΕΝΗ του Κωνσταντίνου,ΠΑΤΣΙΟΣ ΚΑΝΕΛΛΟΣ - ΙΩΑΝΝΗΣ του Ιωάννη,ΧΑΛΙΛΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΚΑΥΚΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΖΑΧΑΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΕΓΓΛΕΖΟΣ ΙΩΑΝΝΗΣ του Ιακώβου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΚΑΨΗΣ ΔΙΟΝΥΣΙΟΣ του Σταύρου,ΚΟΥΡΟΥΠΑ ΒΑΣΙΛΙΚΗ του Περικλή,ΣΤΑΘΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Διονυσίου,Οικολόγοι Πράσινοι,ΣΑΚΚΟΥΛΗΣ ΝΙΚΟΛΑΟΣ του Θεοδώρου,ΧΕΛΜΗ ΑΓΓΕΛΙΚΗ του Σπυρίδωνα-Διονυσίου,ΕΑΝ...,ΤΣΟΥΜΠΑΚΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αριστείδη,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΟΥΛΑΛΟΓΛΟΥ ΠΟΛΥΞΕΝΗ του Νικολάου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΛΑΜΠΡΟΠΟΥΛΟΥ ΕΥΦΡΟΣΥΝΗ του Ιωάννη
32 - Ηλείας,109 E.T. Δήμου Αρχαίας Ολυμπίας,182,127,4,2,6,121,44,9,11,2,3,9,22,3,41,5,8,27,2,6,0,2,29,4,0,0,23,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,110 E.T. Δήμου Αρχαίας Ολυμπίας,217,120,0,0,0,120,47,17,28,9,0,4,9,1,30,0,11,14,0,3,0,5,30,0,3,0,21,0,14,6,3,3,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,111 E.T. Δήμου Αρχαίας Ολυμπίας,128,84,5,0,5,79,41,14,17,14,0,13,8,1,14,2,6,8,1,2,1,0,9,1,1,1,7,0,1,1,4,0,3,0,2,0,1,0,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,1,1,1
32 - Ηλείας,112 E.T. Δήμου Αρχαίας Ολυμπίας,497,301,8,1,9,292,105,46,33,6,12,14,50,4,51,11,28,25,4,5,3,0,69,4,9,10,58,13,4,9,16,4,3,2,2,2,2,3,8,2,1,3,0,0,3,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,19,5,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,1,0,0,10,4
32 - Ηλείας,113 E.T. Δήμου Αρχαίας Ολυμπίας,201,99,0,1,1,98,29,8,18,2,3,2,7,0,31,2,5,15,1,5,0,0,24,5,1,1,23,3,1,3,9,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,114 E.T. Δήμου Αρχαίας Ολυμπίας,344,202,4,0,4,198,93,33,48,20,5,9,20,4,35,2,6,24,1,1,10,1,30,2,1,5,22,2,2,9,7,1,1,1,1,0,1,2,5,0,1,4,1,0,0,3,3,1,0,2,0,0,5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,9,1,8,0,1,1,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32 - Ηλείας,115 E.T. Δήμου Αρχαίας Ολυμπίας,467,267,2,1,3,264,76,12,41,11,21,6,36,3,84,2,63,28,2,6,2,5,59,8,3,14,50,5,3,5,9,1,5,5,0,2,0,1,16,4,2,3,1,1,3,4,3,0,0,0,1,1,3,1,2,1,1,1,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
32 - Ηλείας,116 E.T. Δήμου Αρχαίας Ολυμπίας,467,266,5,0,5,261,101,30,43,26,22,6,39,7,77,10,62,30,3,9,1,4,41,3,6,5,39,2,4,3,18,2,9,8,0,2,6,0,13,6,1,2,0,1,1,3,1,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
32 - Ηλείας,117 E.T. Δήμου Αρχαίας Ολυμπίας,348,190,7,0,7,183,71,12,36,5,4,8,34,6,30,4,6,10,3,10,4,0,47,4,6,0,40,6,3,10,9,1,2,2,1,3,0,3,8,0,2,0,0,1,5,0,2,1,0,0,1,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
32 - Ηλείας,118 E.T. Δήμου Αρχαίας Ολυμπίας,440,268,1,1,2,266,113,55,52,9,9,17,47,2,52,6,20,25,6,8,2,2,52,6,4,13,44,0,5,7,8,0,0,3,1,2,0,1,5,1,1,1,0,0,1,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0,11,5
32 - Ηλείας,119 E.T. Δήμου Αρχαίας Ολυμπίας,444,235,0,0,0,235,76,32,21,9,7,10,44,4,67,17,39,38,1,5,0,3,46,1,3,13,43,2,3,2,10,3,0,4,0,0,7,2,14,3,5,4,0,0,2,1,4,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5
32 - Ηλείας,120 E.T. Δήμου Αρχαίας Ολυμπίας,231,120,0,1,1,119,28,3,22,1,0,0,16,1,45,3,32,24,1,14,1,0,27,5,1,2,25,2,0,3,5,2,3,1,0,0,0,0,4,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,2,0,2,1,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32 - Ηλείας,121 E.T. Δήμου Αρχαίας Ολυμπίας,545,298,3,1,4,294,101,26,40,7,1,22,44,4,56,6,16,35,4,8,5,1,69,5,1,12,57,4,12,6,25,1,14,17,0,1,3,0,13,4,4,6,0,2,3,3,4,0,0,1,0,0,6,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,2,2,1,0,0,7,6
32 - Ηλείας,122 E.T. Δήμου Αρχαίας Ολυμπίας,385,205,2,0,2,203,67,20,34,13,8,14,18,0,68,10,31,35,1,14,5,5,32,6,0,9,25,1,1,4,5,0,2,2,0,0,2,0,8,0,1,5,4,0,1,0,2,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3,2,0,0,0,0,2,2,1,0,0,0,0,5,4
32 - Ηλείας,123 E.T. Δήμου Αρχαίας Ολυμπίας,367,203,5,2,7,196,84,14,31,9,12,26,43,2,55,5,21,31,0,16,9,2,22,2,2,10,19,0,0,1,10,0,2,5,0,1,1,0,7,4,0,2,0,0,0,1,2,0,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,0,0,0,1,1
32 - Ηλείας,124 E.T. Δήμου Αρχαίας Ολυμπίας,465,259,13,0,13,246,111,42,43,21,12,5,38,7,74,11,28,38,8,5,6,3,21,3,2,0,12,1,1,4,6,0,0,2,1,2,0,1,6,1,0,1,1,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,11,7
32 - Ηλείας,125 E.T. Δήμου Αρχαίας Ολυμπίας,440,204,2,1,3,201,82,18,38,5,17,2,37,21,30,6,14,19,1,2,0,1,55,6,6,2,49,1,4,16,6,1,4,0,0,0,1,1,7,1,1,5,0,0,4,1,2,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1
32 - Ηλείας,126 E.T. Δήμου Αρχαίας Ολυμπίας,422,161,2,0,2,159,58,16,20,6,7,9,30,18,44,16,16,28,2,6,5,1,31,1,1,3,27,5,4,11,7,1,2,3,0,0,2,0,2,2,0,0,0,1,0,0,4,2,0,3,1,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,3,1
32 - Ηλείας,127 E.T. Δήμου Αρχαίας Ολυμπίας,402,213,1,0,1,212,97,34,29,24,9,16,50,7,54,7,3,38,3,6,1,3,33,9,2,9,30,1,8,2,3,0,0,0,0,1,0,1,3,1,1,0,0,1,0,0,3,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,5,2,2,0,2,2,1,0,0,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1
32 - Ηλείας,128 E.T. Δήμου Αρχαίας Ολυμπίας,338,188,1,0,1,187,55,18,28,2,8,2,20,5,46,13,9,29,4,6,6,1,55,7,3,5,40,2,29,10,9,3,0,5,0,0,1,1,7,2,0,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2
32 - Ηλείας,129 E.T. Δήμου Αρχαίας Ολυμπίας,315,145,1,1,2,143,47,22,29,5,7,1,17,5,34,5,10,16,4,15,1,13,39,8,4,0,26,0,24,3,6,2,0,1,2,0,1,0,5,1,1,2,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,4
32 - Ηλείας,130 E.T. Δήμου Αρχαίας Ολυμπίας,229,118,2,2,4,114,18,6,5,5,2,5,8,2,49,3,3,44,1,6,1,2,33,9,1,0,29,0,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
32 - Ηλείας,131 E.T. Δήμου Αρχαίας Ολυμπίας,484,276,7,0,7,269,93,29,32,9,14,7,48,7,48,3,5,14,7,7,4,2,68,12,6,2,63,0,17,5,21,2,1,3,2,1,2,1,10,3,3,3,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,1,1,1,0,1,0,1,1,2,1,0,2,0,0,0,8,4
32 - Ηλείας,132 E.T. Δήμου Αρχαίας Ολυμπίας,259,173,5,1,6,167,82,16,46,16,5,6,44,2,20,7,5,9,2,4,2,2,45,12,3,4,43,0,2,11,5,0,1,0,0,0,2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32 - Ηλείας,133 E.T. Δήμου Αρχαίας Ολυμπίας,114,62,1,0,1,61,25,7,17,0,0,2,11,1,13,2,2,9,0,2,0,0,17,0,0,0,17,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
32 - Ηλείας,134 E.T. Δήμου Αρχαίας Ολυμπίας,229,156,1,1,2,154,44,13,23,10,4,0,15,3,31,9,3,12,0,19,5,4,60,15,6,3,56,2,13,4,2,0,0,0,0,0,0,0,5,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
32 - Ηλείας,135 E.T. Δήμου Αρχαίας Ολυμπίας,320,160,2,1,3,157,30,10,12,3,8,6,9,1,32,10,7,11,3,2,5,5,82,13,6,22,57,3,24,17,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
